generation_id,created_at,cost_total,cost_web_search,cost_cache,cost_file_processing,byok_usage_inference,tokens_prompt,tokens_completion,tokens_reasoning,tokens_cached,model_permaslug,provider_name,variant,cancelled,streamed,user,finish_reason_raw,finish_reason_normalized,generation_time_ms,time_to_first_token_ms,app_name,api_key_name
gen-1776092383-M5qPxTbH1dOze1fq0935,2026-04-13 14:59:43.663,0.000159,,-0.000012,0,0,656,421,345,361,openai/gpt-oss-20b,Fireworks,standard,false,true,,stop,stop,7989,777,BuildOS Next Steps Generator,buildos
gen-1776092371-2fxsmyVnidbJwqgnjFrh,2026-04-13 14:59:31.797,0.00019,,,0,0,891,1168,808,0,openai/gpt-oss-20b,DeepInfra,standard,false,true,,stop,stop,11170,144,BuildOS Next Steps Generator,buildos
gen-1776092362-xfHlYhSD5WHsWUvRFJRC,2026-04-13 14:59:22.706,0.000161,,,0,0,853,973,759,0,openai/gpt-oss-20b,DeepInfra,standard,false,true,,stop,stop,8357,160,BuildOS Next Steps Generator,buildos
gen-1776092354-FhM7fTyXby1cyU6g3FFK,2026-04-13 14:59:14.369,0.00015,,,0,0,926,877,696,0,openai/gpt-oss-20b,DeepInfra,standard,false,true,,stop,stop,7645,152,BuildOS Next Steps Generator,buildos
gen-1776092342-8gcSpLxA1tlMaMa7ACeE,2026-04-13 14:59:02.849,0.000293,,0,0,0,687,819,819,5,openai/gpt-oss-20b,Fireworks,standard,false,true,,stop,stop,11139,544,BuildOS Next Steps Generator,buildos
gen-1776092334-UzVDO2ae3lpIqCJFO7nj,2026-04-13 14:58:54.629,0.000143,,,0,0,732,871,789,0,openai/gpt-oss-20b,DeepInfra,standard,false,true,,stop,stop,7478,180,BuildOS Next Steps Generator,buildos
gen-1776092319-lbkSwc5gE0LaAltFBoV3,2026-04-13 14:58:39.457,0.000081,,,0,0,598,454,392,0,openai/gpt-oss-20b,DeepInfra,standard,false,true,,stop,stop,3944,163,BuildOS Next Steps Generator,buildos
gen-1776092316-sjo4u9jWxlPZ64Dunag3,2026-04-13 14:58:36.161,0.000113,,,0,0,674,433,305,352,openai/gpt-oss-20b,Parasail,standard,false,true,,stop,stop,2605,334,BuildOS Next Steps Generator,buildos
gen-1776092314-LWA1v5rs4A6gZPRmeNEz,2026-04-13 14:58:34.122,0.00008,,,0,0,682,266,180,352,openai/gpt-oss-20b,Parasail,standard,false,true,,stop,stop,1448,302,BuildOS Next Steps Generator,buildos
gen-1776092305-8CupoRYFNoeVlT1TvWqn,2026-04-13 14:58:25.457,0.000184,,0,0,0,587,479,449,5,openai/gpt-oss-20b,Fireworks,standard,false,true,,stop,stop,8260,499,BuildOS Next Steps Generator,buildos
gen-1776092290-OztaF0OSkB9qTxX0McPr,2026-04-13 14:58:10.450,0.000132,,,0,0,583,545,526,352,openai/gpt-oss-20b,Parasail,standard,false,true,,stop,stop,2763,323,BuildOS Next Steps Generator,buildos
gen-1776092288-uHj5wIKQaCkevdXIhGhz,2026-04-13 14:58:08.249,0.000071,,,0,0,623,234,121,64,openai/gpt-oss-20b,Parasail,standard,false,true,,stop,stop,994,319,BuildOS Next Steps Generator,buildos
gen-1776092285-VDemdSLEUbAJd1Ppqbxz,2026-04-13 14:58:05.208,0.000107,,,0,0,594,449,418,0,openai/gpt-oss-20b,Clarifai,standard,false,true,,stop,stop,2726,197,BuildOS Next Steps Generator,buildos
gen-1776090206-S1wYLZnhVzxobFAbl025,2026-04-13 14:23:26.705,0.00452,,,0,0,1664,2041,1732,0,qwen/qwen3.6-plus-04-02,Alibaba,standard,false,true,,stop,stop,47981,846,BuildOS Next Steps Generator,buildos
gen-1776090196-bzifAbv8YA0cW1YNrlFl,2026-04-13 14:23:16.320,0.006165,,,0,0,2242,2788,2480,0,qwen/qwen3.6-plus-04-02,Alibaba,standard,false,true,,stop,stop,60946,917,BuildOS Next Steps Generator,buildos
gen-1776090162-yz0073CotQTasHMnBbNt,2026-04-13 14:22:42.176,0.0042,,,0,0,1105,1970,1822,0,qwen/qwen3.6-plus-04-02,Alibaba,standard,false,true,,stop,stop,44042,881,BuildOS Next Steps Generator,buildos
gen-1776090146-EW484aw1jQMumOAFmZ24,2026-04-13 14:22:26.077,0.004856,,,0,0,1330,2269,2100,0,qwen/qwen3.6-plus-04-02,Alibaba,standard,false,true,,stop,stop,49638,881,BuildOS Next Steps Generator,buildos
gen-1776090132-kTFgeS9cCKxbHDquMXZz,2026-04-13 14:22:12.195,0.000412,,-0.000012,0,0,809,1228,1187,367,openai/gpt-oss-20b,Fireworks,standard,false,true,,stop,stop,22915,653,BuildOS Next Steps Generator,buildos
gen-1776090132-b4yJUFMqnxRLeHbmNqt3,2026-04-13 14:22:12.182,0.000329,,,0,0,715,1117,1152,524,openai/gpt-oss-20b,Google,standard,false,true,,stop,stop,4649,256,BuildOS Next Steps Generator,buildos
gen-1776090132-EfFDnNwrAYNZHAxUV3aG,2026-04-13 14:22:12.181,0.000119,,,0,0,812,683,568,0,openai/gpt-oss-20b,DeepInfra,standard,false,true,,stop,stop,11444,250,BuildOS Next Steps Generator,buildos
gen-1776090132-QA54U3x43REcb3QX6r0e,2026-04-13 14:22:12.174,0.000193,,,0,0,830,1205,998,0,openai/gpt-oss-20b,DeepInfra,standard,false,true,,stop,stop,19465,219,BuildOS Next Steps Generator,buildos
gen-1776090132-DvA0QOixnNwsBRsRsgyI,2026-04-13 14:22:12.174,0.000127,,,0,0,661,504,379,352,openai/gpt-oss-20b,Parasail,standard,false,true,,stop,stop,4082,340,BuildOS Next Steps Generator,buildos
gen-1776090132-rsBNmrhSIqZaXeqwaGzq,2026-04-13 14:22:12.172,0.000134,,,0,0,684,577,480,0,openai/gpt-oss-20b,Clarifai,standard,false,true,,stop,stop,2650,455,BuildOS Next Steps Generator,buildos
gen-1776090132-AZHr2lfhbDfEGAsHndOb,2026-04-13 14:22:12.168,0.000175,,,0,0,803,1082,947,0,openai/gpt-oss-20b,DeepInfra,standard,false,true,,stop,stop,17562,247,BuildOS Next Steps Generator,buildos
gen-1776090132-yGhXAV7VoRGMBZtrEdR8,2026-04-13 14:22:12.165,0.000301,,,0,0,890,1283,1244,160,openai/gpt-oss-20b,WandB,standard,false,true,,stop,stop,3237,85,BuildOS Next Steps Generator,buildos
gen-1776090132-b3ZhQiaQy8IXx6CS6Nkr,2026-04-13 14:22:12.164,0.000215,,,0,0,1010,945,864,0,openai/gpt-oss-20b,Clarifai,standard,false,true,,stop,stop,3898,271,BuildOS Next Steps Generator,buildos
gen-1776090132-PTxE9QMsYoaf5xcIQn75,2026-04-13 14:22:12.161,0.000267,,,0,0,984,1089,1017,160,openai/gpt-oss-20b,WandB,standard,false,true,,stop,stop,6082,222,BuildOS Next Steps Generator,buildos
gen-1776090132-PAZSMLOGfW3dK7d61BQS,2026-04-13 14:22:12.159,0.000496,,-0.000018,0,0,731,1546,1387,539,openai/gpt-oss-20b,Fireworks,standard,false,true,,stop,stop,29413,953,BuildOS Next Steps Generator,buildos
gen-1776090132-9X1PY89UvcPR4QtT2sKW,2026-04-13 14:22:12.159,0.00017,,,0,0,1028,994,876,0,openai/gpt-oss-20b,DeepInfra,standard,false,true,,stop,stop,16245,173,BuildOS Next Steps Generator,buildos
gen-1776090132-G3AFqYGt0uD5y4LeUp62,2026-04-13 14:22:12.156,0.000221,,,0,0,774,953,929,544,openai/gpt-oss-20b,Parasail,standard,false,true,,stop,stop,7478,311,BuildOS Next Steps Generator,buildos
gen-1776090132-pOwtM8aeMC0WpCz3PmvQ,2026-04-13 14:22:12.154,0.000331,,-0.000012,0,0,782,967,912,367,openai/gpt-oss-20b,Fireworks,standard,false,true,,stop,stop,11586,531,BuildOS Next Steps Generator,buildos
gen-1776090132-MYNcvCPTC0V2hIXWX8eB,2026-04-13 14:22:12.153,0.000767,,,0,0,811,2354,2033,0,openai/gpt-oss-20b,Groq,standard,false,true,,stop,stop,4837,201,BuildOS Next Steps Generator,buildos
gen-1776090132-IOOPj0I1IN5KrXTc7xDj,2026-04-13 14:22:12.153,0.000238,,,0,0,758,743,648,369,openai/gpt-oss-20b,Google,standard,false,true,,stop,stop,3069,303,BuildOS Next Steps Generator,buildos
gen-1776090132-38ePcBmkc9rBcH0GV0aT,2026-04-13 14:22:12.152,0.00017,,,0,0,1080,983,774,0,openai/gpt-oss-20b,DeepInfra,standard,false,true,,stop,stop,16177,260,BuildOS Next Steps Generator,buildos
gen-1776090132-sT2XG654iRRWfurU0GJg,2026-04-13 14:22:12.150,0.000187,,,0,0,692,866,829,0,openai/gpt-oss-20b,Clarifai,standard,false,true,,stop,stop,3962,234,BuildOS Next Steps Generator,buildos
gen-1776090132-CbIuTtG0K4OsiJGNCtyn,2026-04-13 14:22:12.150,0.000119,,,0,0,629,719,622,0,openai/gpt-oss-20b,DeepInfra,standard,false,true,,stop,stop,11886,252,BuildOS Next Steps Generator,buildos
gen-1776090132-ReQzTALLD9hVKijJwE8T,2026-04-13 14:22:12.147,0.000141,,,0,0,639,874,778,0,openai/gpt-oss-20b,DeepInfra,standard,false,true,,stop,stop,14525,239,BuildOS Next Steps Generator,buildos
gen-1776090132-Y4E7VoABbBh8h6C8M9XH,2026-04-13 14:22:12.143,0.000139,,,0,0,676,563,500,528,openai/gpt-oss-20b,Parasail,standard,false,true,,stop,stop,4758,399,BuildOS Next Steps Generator,buildos
gen-1776090132-BjeL1Ra5tYEWE1Y3LF9A,2026-04-13 14:22:12.142,0.000213,,,0,0,935,954,912,0,openai/gpt-oss-20b,Clarifai,standard,false,true,,stop,stop,3783,228,BuildOS Next Steps Generator,buildos
gen-1776090132-VAcIw0p5Jer4y6V1fkN0,2026-04-13 14:22:12.141,0.000139,,,0,0,1147,751,653,0,openai/gpt-oss-20b,DeepInfra,standard,false,true,,stop,stop,12681,278,BuildOS Next Steps Generator,buildos
gen-1776090132-8dnOkcAIY7steUKRrfgl,2026-04-13 14:22:12.141,0.000221,,,0,0,820,1024,992,0,openai/gpt-oss-20b,Clarifai,standard,false,true,,stop,stop,4649,172,BuildOS Next Steps Generator,buildos
gen-1776090132-xt3Vgi32RdrntFRR3cTV,2026-04-13 14:22:12.136,0.000195,,,0,0,765,785,761,160,openai/gpt-oss-20b,WandB,standard,false,true,,stop,stop,3217,552,BuildOS Next Steps Generator,buildos
gen-1776090132-H3Eqo2oATglWpQ2MLqfl,2026-04-13 14:22:12.135,0.000226,,,0,0,1034,875,829,352,openai/gpt-oss-20b,WandB,standard,false,true,,stop,stop,2224,197,BuildOS Next Steps Generator,buildos
gen-1776090132-B0ADKxOZN4nJL8SWBtmJ,2026-04-13 14:22:12.134,0.000131,,,0,0,645,800,735,0,openai/gpt-oss-20b,DeepInfra,standard,false,true,,stop,stop,13824,263,BuildOS Next Steps Generator,buildos
gen-1776090132-xXQiqsXYZ7DOfVM8QWsO,2026-04-13 14:22:12.133,0.000166,,,0,0,777,732,642,0,openai/gpt-oss-20b,Clarifai,standard,false,true,,stop,stop,4246,317,BuildOS Next Steps Generator,buildos
gen-1776090132-HCbEOouggzZGJl3o1ZxU,2026-04-13 14:22:12.125,0.000307,,,0,0,990,1288,1198,64,openai/gpt-oss-20b,WandB,standard,false,true,,stop,stop,3581,175,BuildOS Next Steps Generator,buildos
gen-1776090129-9FJE3MWszUrAi42N0hqJ,2026-04-13 14:22:09.358,0.000095,,,0,0,587,332,277,352,openai/gpt-oss-20b,WandB,standard,false,true,,stop,stop,627,192,BuildOS Next Steps Generator,buildos
gen-1776090118-W9F9hK2rHlH2YKmUXkTu,2026-04-13 14:21:58.679,0.000107,,,0,0,592,639,615,0,openai/gpt-oss-20b,DeepInfra,standard,false,true,,stop,stop,10321,189,BuildOS Next Steps Generator,buildos
gen-1776090118-9b2BAMMV9IZl8CZzVj0z,2026-04-13 14:21:58.574,0.001063,,,0,0,786,3895,3687,0,qwen/qwen3.5-flash-20260224,Alibaba,standard,false,true,,stop,stop,26668,505,BuildOS Next Steps Generator,buildos
gen-1776090114-NWllIxDexWRZFwfuHddb,2026-04-13 14:21:54.599,0.000267,,,0,0,572,1194,893,352,openai/gpt-oss-20b,WandB,standard,false,true,,stop,stop,3332,173,BuildOS Next Steps Generator,buildos
gen-1776090104-SCw7IaHjlEY7GEytr0OS,2026-04-13 14:21:44.248,0.000107,,,0,0,578,643,636,0,openai/gpt-oss-20b,DeepInfra,standard,false,true,,stop,stop,9798,163,BuildOS Next Steps Generator,buildos
gen-1776090100-0mfWE0WM2SwKj7qAfPSa,2026-04-13 14:21:40.471,0.00021,,,0,0,683,650,581,363,openai/gpt-oss-20b,Google,standard,false,true,,stop,stop,3217,176,BuildOS Next Steps Generator,buildos
gen-1776090096-D4orLlr4Ahxp5dZHGIfT,2026-04-13 14:21:36.685,0.000236,,,0,0,666,1014,777,32,openai/gpt-oss-20b,WandB,standard,false,true,,stop,stop,3066,165,BuildOS Next Steps Generator,buildos
gen-1776090090-MwyOi4wlIX7AdJNqWJrj,2026-04-13 14:21:30.220,0.000207,,,0,0,599,918,905,352,openai/gpt-oss-20b,Parasail,standard,false,true,,stop,stop,5930,312,BuildOS Next Steps Generator,buildos
gen-1776090088-WltC7mfYHoKotQ4HRU37,2026-04-13 14:21:28.381,0.000125,,,0,0,732,443,298,352,openai/gpt-oss-20b,WandB,standard,false,true,,stop,stop,1331,203,BuildOS Next Steps Generator,buildos
gen-1776090079-ptdcoxoPY29hy9qHJaht,2026-04-13 14:21:19.443,0.000104,,,0,0,650,605,563,0,openai/gpt-oss-20b,DeepInfra,standard,false,true,,stop,stop,8607,165,BuildOS Next Steps Generator,buildos
gen-1776090072-Jo7rH6Jw62qWLPC4tQcO,2026-04-13 14:21:12.386,0.00026,,,0,0,935,1211,923,0,openai/gpt-oss-20b,Clarifai,standard,false,true,,stop,stop,6864,246,BuildOS Next Steps Generator,buildos
gen-1776090063-9QzyFS0o2R9cnALVRE4G,2026-04-13 14:21:03.093,0.000451,,,0,0,812,2305,1564,0,openai/gpt-oss-20b,Clarifai,standard,false,true,,stop,stop,9088,166,BuildOS Next Steps Generator,buildos
gen-1776090037-BfzYwc4P8hkaLO4v3EcZ,2026-04-13 14:20:37.476,0.000429,,-0.000012,0,0,902,1262,922,361,openai/gpt-oss-20b,Fireworks,standard,false,true,,stop,stop,25356,716,BuildOS Next Steps Generator,buildos
gen-1776090032-HPSTHjYad7wj6mp1Q4gd,2026-04-13 14:20:32.876,0.000149,,,0,0,656,617,572,352,openai/gpt-oss-20b,Parasail,standard,false,true,,stop,stop,3952,328,BuildOS Next Steps Generator,buildos
gen-1776090029-jCGMlT41HIVMiIxstKG1,2026-04-13 14:20:29.478,0.000087,,,0,0,586,319,199,352,openai/gpt-oss-20b,Parasail,standard,false,true,,stop,stop,2113,333,BuildOS Next Steps Generator,buildos
gen-1776090000-bKwUPxADLkQ8gUuxuexZ,2026-04-13 14:20:00.080,0.000247,,,0,0,900,1578,1291,0,openai/gpt-oss-20b,DeepInfra,standard,false,true,,stop,stop,28564,215,BuildOS Next Steps Generator,buildos
gen-1776089998-BoPHgP6392isJ1La0nAG,2026-04-13 14:19:58.607,0.00017,,,0,0,647,1081,1029,0,openai/gpt-oss-20b,DeepInfra,standard,false,true,,stop,stop,20489,312,BuildOS Next Steps Generator,buildos
gen-1776089998-t3ezeLmMVfzwmh9oPHzE,2026-04-13 14:19:58.597,0.000164,,,0,0,679,1030,910,0,openai/gpt-oss-20b,DeepInfra,standard,false,true,,stop,stop,20023,250,BuildOS Next Steps Generator,buildos
gen-1776089998-Tyx1ooP8cty4TckLemGH,2026-04-13 14:19:58.585,0.000232,,,0,0,1029,957,717,352,openai/gpt-oss-20b,Parasail,standard,false,true,,stop,stop,7570,320,BuildOS Next Steps Generator,buildos
gen-1776089998-9gIwHOwXtw0KZPmtRGxi,2026-04-13 14:19:58.585,0.000152,,,0,0,762,659,544,0,openai/gpt-oss-20b,Clarifai,standard,false,true,,stop,stop,3328,220,BuildOS Next Steps Generator,buildos
gen-1776089998-bQtprKkbLv5XR39vDjcx,2026-04-13 14:19:58.584,0.000139,,,0,0,832,815,732,0,openai/gpt-oss-20b,DeepInfra,standard,false,true,,stop,stop,16002,240,BuildOS Next Steps Generator,buildos
gen-1776089998-W8UiJaawtInVCoLgcHG9,2026-04-13 14:19:58.582,0.000278,,,0,0,835,1223,1233,352,openai/gpt-oss-20b,Parasail,standard,false,true,,stop,stop,9686,339,BuildOS Next Steps Generator,buildos
gen-1776089998-JgPatXfF9Dn5mykyN0BZ,2026-04-13 14:19:58.582,0.000243,,,0,0,914,1127,1030,0,openai/gpt-oss-20b,Clarifai,standard,false,true,,stop,stop,7126,357,BuildOS Next Steps Generator,buildos
gen-1776089998-FRwpm1DY0aycu8C0JrfL,2026-04-13 14:19:58.577,0.000169,,,0,0,977,602,541,160,openai/gpt-oss-20b,WandB,standard,false,true,,stop,stop,1733,189,BuildOS Next Steps Generator,buildos
gen-1776089998-jF53Sz6FEMxuaGpPD95s,2026-04-13 14:19:58.576,0.00035,,-0.000012,0,0,752,1037,1007,367,openai/gpt-oss-20b,Fireworks,standard,false,true,,stop,stop,19280,937,BuildOS Next Steps Generator,buildos
gen-1776089998-R2dO0CfIWn89xZsDPYEB,2026-04-13 14:19:58.576,0.000117,,,0,0,628,708,620,0,openai/gpt-oss-20b,DeepInfra,standard,false,true,,stop,stop,14454,263,BuildOS Next Steps Generator,buildos
gen-1776089998-ToKdHAlscmyMVRbLi7JG,2026-04-13 14:19:58.574,0.000148,,,0,0,677,605,564,352,openai/gpt-oss-20b,Parasail,standard,false,true,,stop,stop,4973,341,BuildOS Next Steps Generator,buildos
gen-1776089998-6KERr6mI0dvnjORtmytV,2026-04-13 14:19:58.574,0.000442,,-0.000003,0,0,738,1315,1108,101,openai/gpt-oss-20b,Fireworks,standard,false,true,,stop,stop,23805,650,BuildOS Next Steps Generator,buildos
gen-1776089998-neUVRquZMY6cy9lTnyuo,2026-04-13 14:19:58.572,0.000195,,,0,0,742,899,831,0,openai/gpt-oss-20b,Clarifai,standard,false,true,,stop,stop,4677,232,BuildOS Next Steps Generator,buildos
gen-1776089998-1dly2O2PqtIdZfOikfE9,2026-04-13 14:19:58.572,0.000216,,,0,0,764,1381,1420,0,openai/gpt-oss-20b,DeepInfra,standard,false,true,,stop,stop,25517,276,BuildOS Next Steps Generator,buildos
gen-1776089998-5Ja8jLV6zGD736qpqUBG,2026-04-13 14:19:58.568,0.000159,,,0,0,989,924,848,0,openai/gpt-oss-20b,DeepInfra,standard,false,true,,stop,stop,18422,253,BuildOS Next Steps Generator,buildos
gen-1776089998-yQrpW3mOJWETB5UKZMFn,2026-04-13 14:19:58.567,0.00018,,,0,0,1027,748,680,0,openai/gpt-oss-20b,Clarifai,standard,false,true,,stop,stop,4007,467,BuildOS Next Steps Generator,buildos
gen-1776089998-1HhoTZtN75pEGXVn6DoD,2026-04-13 14:19:58.567,0.00011,,,0,0,621,457,348,0,openai/gpt-oss-20b,Clarifai,standard,false,true,,stop,stop,2815,439,BuildOS Next Steps Generator,buildos
gen-1776089998-tQXwzuMplyibYmuRcvZm,2026-04-13 14:19:58.566,0.00025,,,0,0,665,817,740,164,openai/gpt-oss-20b,Google,standard,false,true,,stop,stop,2368,207,BuildOS Next Steps Generator,buildos
gen-1776089998-KPVAJOTS77xex1i51Omb,2026-04-13 14:19:58.566,0.000158,,,0,0,1017,915,791,0,openai/gpt-oss-20b,DeepInfra,standard,false,true,,stop,stop,18277,258,BuildOS Next Steps Generator,buildos
gen-1776089998-s56B9JXvMOqP2ZPLLxpu,2026-04-13 14:19:58.565,0.000524,,-0.000003,0,0,1196,1481,1389,101,openai/gpt-oss-20b,Fireworks,standard,false,true,,stop,stop,19954,480,BuildOS Next Steps Generator,buildos
gen-1776089998-pg4jKrOM0k0AAluK9FTE,2026-04-13 14:19:58.562,0.000098,,,0,0,819,528,385,0,openai/gpt-oss-20b,DeepInfra,standard,false,true,,stop,stop,11262,405,BuildOS Next Steps Generator,buildos
gen-1776089998-iFoWOvCuFaqhCxj4jnQg,2026-04-13 14:19:58.561,0.000151,,,0,0,1095,850,726,0,openai/gpt-oss-20b,DeepInfra,standard,false,true,,stop,stop,16761,241,BuildOS Next Steps Generator,buildos
gen-1776089998-fcbURIPpVvMlfkZb8A6h,2026-04-13 14:19:58.559,0.000208,,,0,0,672,992,946,0,openai/gpt-oss-20b,Clarifai,standard,false,true,,stop,stop,5278,354,BuildOS Next Steps Generator,buildos
gen-1776089998-Bh4dW7ltVZJetbNah3DE,2026-04-13 14:19:58.559,0.000153,,,0,0,799,924,800,0,openai/gpt-oss-20b,DeepInfra,standard,false,true,,stop,stop,18339,281,BuildOS Next Steps Generator,buildos
gen-1776089998-D3a3j8DzXEcxxTgfeprr,2026-04-13 14:19:58.556,0.000146,,,0,0,756,881,788,0,openai/gpt-oss-20b,DeepInfra,standard,false,true,,stop,stop,17288,280,BuildOS Next Steps Generator,buildos
gen-1776089998-3XCYSRRGwWQeZdSpba4A,2026-04-13 14:19:58.555,0.000271,,,0,0,706,889,734,164,openai/gpt-oss-20b,Google,standard,false,true,,stop,stop,2796,237,BuildOS Next Steps Generator,buildos
gen-1776089998-EVdu8BdkHTp8lAUI9dbo,2026-04-13 14:19:58.553,0.000276,,,0,0,759,1233,1072,160,openai/gpt-oss-20b,Parasail,standard,false,true,,stop,stop,9793,384,BuildOS Next Steps Generator,buildos
gen-1776089998-G9KkXWiEqvyrbZRNAVkx,2026-04-13 14:19:58.519,0.0002,,,0,0,825,908,825,0,openai/gpt-oss-20b,Clarifai,standard,false,true,,stop,stop,5236,486,BuildOS Next Steps Generator,buildos
gen-1776089990-4PmrUUTlbIM1vdUHGXT5,2026-04-13 14:19:50.122,0.000078,,,0,0,578,440,407,0,openai/gpt-oss-20b,DeepInfra,standard,false,true,,stop,stop,6658,186,BuildOS Next Steps Generator,buildos
gen-1776089984-sTUNwnlaZqvqCOZdfieB,2026-04-13 14:19:44.104,0.000064,,,0,0,592,335,272,0,openai/gpt-oss-20b,DeepInfra,standard,false,true,,stop,stop,5717,212,BuildOS Next Steps Generator,buildos
gen-1776089982-zm5mn2hbsBfwFrfWDD6S,2026-04-13 14:19:42.658,0.000088,,,0,0,572,297,262,352,openai/gpt-oss-20b,WandB,standard,false,true,,stop,stop,1057,271,BuildOS Next Steps Generator,buildos
gen-1776089980-k8IaCJWJJcg72vpwixnk,2026-04-13 14:19:40.976,0.000114,,,0,0,587,425,403,64,openai/gpt-oss-20b,WandB,standard,false,true,,stop,stop,1222,171,BuildOS Next Steps Generator,buildos
gen-1776089979-m4166OKwvxOJSXSe1S4f,2026-04-13 14:19:39.430,0.000097,,,0,0,683,370,266,0,openai/gpt-oss-20b,Clarifai,standard,false,true,,stop,stop,1379,175,BuildOS Next Steps Generator,buildos
gen-1776089971-DRzHtCAMGk9hBlM9HMQB,2026-04-13 14:19:31.782,0.000079,,,0,0,657,430,303,0,openai/gpt-oss-20b,DeepInfra,standard,false,true,,stop,stop,7200,200,BuildOS Next Steps Generator,buildos
gen-1776089969-e6AxFAllaPlF5UfHOngv,2026-04-13 14:19:29.645,0.000746,,-0.000012,0,0,1199,2250,1986,361,openai/gpt-oss-20b,Fireworks,standard,false,true,,stop,stop,29701,684,BuildOS Next Steps Generator,buildos
gen-1776089963-5x2LAJZOdkhc66Y7c0yl,2026-04-13 14:19:23.230,0.00017,,,0,0,675,715,486,352,openai/gpt-oss-20b,Parasail,standard,false,true,,stop,stop,6053,335,BuildOS Next Steps Generator,buildos
gen-1776089960-yYIDxmhUTNTJPMqgNoLY,2026-04-13 14:19:20.131,0.000196,,,0,0,607,830,893,64,openai/gpt-oss-20b,WandB,standard,false,true,,stop,stop,2085,204,BuildOS Next Steps Generator,buildos
gen-1776089955-IpQjtIqOwUEj6lcnip4p,2026-04-13 14:19:15.457,0.000138,,,0,0,674,558,498,352,openai/gpt-oss-20b,Parasail,standard,false,true,,stop,stop,4196,328,BuildOS Next Steps Generator,buildos
gen-1776089945-kh4kspENZgLaB2hqffjq,2026-04-13 14:19:05.774,0.000426,,,0,0,736,1499,1178,363,openai/gpt-oss-20b,Google,standard,false,true,,stop,stop,8827,232,BuildOS Next Steps Generator,buildos
gen-1776089943-FdCRlJhnstU1urfwL9tl,2026-04-13 14:19:03.710,0.000513,,0,0,0,599,1571,1378,3,openai/gpt-oss-20b,Fireworks,standard,false,true,,stop,stop,27752,615,BuildOS Next Steps Generator,buildos
gen-1776089940-zcZYzIaVGtr1fxQFUK3O,2026-04-13 14:19:00.567,0.000209,,,0,0,732,862,682,352,openai/gpt-oss-20b,WandB,standard,false,true,,stop,stop,2512,177,BuildOS Next Steps Generator,buildos
gen-1776089928-OKlovxtgNFf1ySet6q4h,2026-04-13 14:18:48.378,0.000213,,,0,0,1138,1280,1000,0,openai/gpt-oss-20b,DeepInfra,standard,false,true,,stop,stop,17048,171,BuildOS Next Steps Generator,buildos
gen-1776089925-2ztBDFmihAQeVL9p62pv,2026-04-13 14:18:45.625,0.000164,,,0,0,914,685,471,0,openai/gpt-oss-20b,Clarifai,standard,false,true,,stop,stop,2587,214,BuildOS Next Steps Generator,buildos
gen-1776089921-Tcm689c8nXdcgfQ6pOW9,2026-04-13 14:18:41.454,0.000213,,,0,0,735,1000,808,0,openai/gpt-oss-20b,Clarifai,standard,false,true,,stop,stop,3991,163,BuildOS Next Steps Generator,buildos
gen-1776089907-70ACSGZVfEMUoCPkFIQ5,2026-04-13 14:18:27.227,0.000356,,,0,0,650,2405,1885,0,openai/gpt-oss-20b,DeepInfra,standard,false,true,,stop,stop,32943,299,BuildOS Next Steps Generator,buildos
gen-1776089900-yw9Z6RxqV15PQtE51miv,2026-04-13 14:18:20.929,0.000475,,-0.000012,0,0,805,1438,1124,361,openai/gpt-oss-20b,Fireworks,standard,false,true,,stop,stop,20228,774,BuildOS Next Steps Generator,buildos
gen-1776089899-k6ypiJFhgrQPKwHbuFc5,2026-04-13 14:18:19.795,0.000375,,,0,0,935,1242,981,363,openai/gpt-oss-20b,Google,standard,false,true,,stop,stop,6747,315,BuildOS Next Steps Generator,buildos
gen-1776089886-UDfjhy0QZYFqxUY7x44y,2026-04-13 14:18:06.007,0.000382,,,0,0,812,1921,1513,0,openai/gpt-oss-20b,Clarifai,standard,false,true,,stop,stop,13527,193,BuildOS Next Steps Generator,buildos
gen-1776089881-CsSxd8w9Ixm3jhKnR5RJ,2026-04-13 14:18:01.161,0.000221,,,0,0,1214,1320,927,0,openai/gpt-oss-20b,DeepInfra,standard,false,true,,stop,stop,19445,196,BuildOS Next Steps Generator,buildos
gen-1776089878-9zdrYH7Pnub0OpoJvHeo,2026-04-13 14:17:58.478,0.000155,,,0,0,690,606,493,32,openai/gpt-oss-20b,WandB,standard,false,true,,stop,stop,2117,179,BuildOS Next Steps Generator,buildos
gen-1776089858-lSgK6OJldOUYMRbZqBwj,2026-04-13 14:17:38.944,0.000177,,,0,0,812,1095,869,0,openai/gpt-oss-20b,DeepInfra,standard,false,true,,stop,stop,19225,213,BuildOS Next Steps Generator,buildos
gen-1776089854-f7QOWvCoP1yYLHfCt5XC,2026-04-13 14:17:34.141,0.000123,,,0,0,735,469,331,400,openai/gpt-oss-20b,Parasail,standard,false,true,,stop,stop,4421,419,BuildOS Next Steps Generator,buildos
gen-1776089849-GyDIJFB7UR651w2ecdeI,2026-04-13 14:17:29.175,0.000322,,,0,0,910,1036,860,68,openai/gpt-oss-20b,Google,standard,false,true,,stop,stop,4109,139,BuildOS Next Steps Generator,buildos
